NAME,DATE,PRCP,SNOW,TMAX,TMIN
"SAN FRANCISCO DOWNTOWN, CA US",1/7/04,0,,58,46
"SAN FRANCISCO DOWNTOWN, CA US",1/8/04,0,,66,51
"SAN FRANCISCO DOWNTOWN, CA US",1/9/04,0.4,,59,49
"SAN FRANCISCO DOWNTOWN, CA US",1/10/04,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",1/11/04,0,,65,50
"SAN FRANCISCO DOWNTOWN, CA US",1/12/04,0,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",1/13/04,0,,58,46
"SAN FRANCISCO DOWNTOWN, CA US",1/14/04,0.04,,52,44
"SAN FRANCISCO DOWNTOWN, CA US",1/15/04,0,,56,46
"SAN FRANCISCO DOWNTOWN, CA US",1/16/04,0,,54,51
"SAN FRANCISCO DOWNTOWN, CA US",1/17/04,0,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",1/18/04,0,,57,47
"SAN FRANCISCO DOWNTOWN, CA US",1/19/04,0,,54,50
"SAN FRANCISCO DOWNTOWN, CA US",1/20/04,0,,59,48
"SAN FRANCISCO DOWNTOWN, CA US",1/21/04,0,,64,46
"SAN FRANCISCO DOWNTOWN, CA US",1/22/04,0,,60,46
"SAN FRANCISCO DOWNTOWN, CA US",1/23/04,0.03,,58,47
"SAN FRANCISCO DOWNTOWN, CA US",1/24/04,0.17,,55,48
"SAN FRANCISCO DOWNTOWN, CA US",1/25/04,0,,57,43
"SAN FRANCISCO DOWNTOWN, CA US",1/26/04,0,,55,48
"SAN FRANCISCO DOWNTOWN, CA US",1/27/04,0.25,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",1/28/04,0,,58,46
"SAN FRANCISCO DOWNTOWN, CA US",1/29/04,0,,54,48
"SAN FRANCISCO DOWNTOWN, CA US",1/30/04,0.12,,56,49
"SAN FRANCISCO DOWNTOWN, CA US",1/31/04,0,,56,44
"SAN FRANCISCO DOWNTOWN, CA US",2/1/04,0.1,,51,46
"SAN FRANCISCO DOWNTOWN, CA US",2/2/04,1.1,,55,48
"SAN FRANCISCO DOWNTOWN, CA US",2/3/04,0.3,,54,47
"SAN FRANCISCO DOWNTOWN, CA US",2/4/04,0,,59,47
"SAN FRANCISCO DOWNTOWN, CA US",2/5/04,0,,64,46
"SAN FRANCISCO DOWNTOWN, CA US",2/6/04,0.07,,59,48
"SAN FRANCISCO DOWNTOWN, CA US",2/7/04,0,,58,46
"SAN FRANCISCO DOWNTOWN, CA US",2/8/04,0,,60,43
"SAN FRANCISCO DOWNTOWN, CA US",2/9/04,0,,65,44
"SAN FRANCISCO DOWNTOWN, CA US",2/10/04,0,,66,50
"SAN FRANCISCO DOWNTOWN, CA US",2/11/04,0,,67,44
"SAN FRANCISCO DOWNTOWN, CA US",2/12/04,0,,66,46
"SAN FRANCISCO DOWNTOWN, CA US",2/13/04,0,,60,48
"SAN FRANCISCO DOWNTOWN, CA US",2/14/04,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",2/15/04,0.04,,63,50
"SAN FRANCISCO DOWNTOWN, CA US",2/16/04,1.13,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",2/17/04,0.3,,62,56
"SAN FRANCISCO DOWNTOWN, CA US",2/18/04,0.16,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",2/19/04,0,,56,47
"SAN FRANCISCO DOWNTOWN, CA US",2/20/04,0,,59,49
"SAN FRANCISCO DOWNTOWN, CA US",2/21/04,0.03,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",2/22/04,0.1,,56,49
"SAN FRANCISCO DOWNTOWN, CA US",2/23/04,0,,59,46
"SAN FRANCISCO DOWNTOWN, CA US",2/24/04,0.12,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",2/25/04,2.01,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",2/26/04,0.16,,56,51
"SAN FRANCISCO DOWNTOWN, CA US",2/27/04,0.05,,57,46
"SAN FRANCISCO DOWNTOWN, CA US",2/28/04,0,,58,44
"SAN FRANCISCO DOWNTOWN, CA US",2/29/04,0,,56,46
"SAN FRANCISCO DOWNTOWN, CA US",3/1/04,0.28,,53,46
"SAN FRANCISCO DOWNTOWN, CA US",3/2/04,0,,69,46
"SAN FRANCISCO DOWNTOWN, CA US",3/3/04,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",3/4/04,0,,62,49
"SAN FRANCISCO DOWNTOWN, CA US",3/5/04,0,,61,47
"SAN FRANCISCO DOWNTOWN, CA US",3/6/04,0,,65,49
"SAN FRANCISCO DOWNTOWN, CA US",3/7/04,0,,77,49
"SAN FRANCISCO DOWNTOWN, CA US",3/8/04,0,,82,55
"SAN FRANCISCO DOWNTOWN, CA US",3/9/04,0,,78,58
"SAN FRANCISCO DOWNTOWN, CA US",3/10/04,0,,81,59
"SAN FRANCISCO DOWNTOWN, CA US",3/11/04,0,,81,52
"SAN FRANCISCO DOWNTOWN, CA US",3/12/04,0,,68,51
"SAN FRANCISCO DOWNTOWN, CA US",3/13/04,0,,70,52
"SAN FRANCISCO DOWNTOWN, CA US",3/14/04,0,,78,49
"SAN FRANCISCO DOWNTOWN, CA US",3/15/04,0,,82,55
"SAN FRANCISCO DOWNTOWN, CA US",3/16/04,0,,84,64
"SAN FRANCISCO DOWNTOWN, CA US",3/17/04,0,,84,55
"SAN FRANCISCO DOWNTOWN, CA US",3/18/04,0,,81,52
"SAN FRANCISCO DOWNTOWN, CA US",3/19/04,0,,60,50
"SAN FRANCISCO DOWNTOWN, CA US",3/20/04,0,,78,51
"SAN FRANCISCO DOWNTOWN, CA US",3/21/04,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",3/22/04,0,,57,50
"SAN FRANCISCO DOWNTOWN, CA US",3/23/04,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",3/24/04,0,,61,51
"SAN FRANCISCO DOWNTOWN, CA US",3/25/04,0.84,,60,50
"SAN FRANCISCO DOWNTOWN, CA US",3/26/04,0,,58,47
"SAN FRANCISCO DOWNTOWN, CA US",3/27/04,0.03,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",3/28/04,0,,76,51
"SAN FRANCISCO DOWNTOWN, CA US",3/29/04,0,,65,57
"SAN FRANCISCO DOWNTOWN, CA US",3/30/04,0.01,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",3/31/04,0,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",4/1/04,0,0,66,46
"SAN FRANCISCO DOWNTOWN, CA US",4/2/04,0,0,71,55
"SAN FRANCISCO DOWNTOWN, CA US",4/3/04,0,0,65,50
"SAN FRANCISCO DOWNTOWN, CA US",4/4/04,0,0,56,49
"SAN FRANCISCO DOWNTOWN, CA US",4/5/04,0,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",4/6/04,0,0,58,47
"SAN FRANCISCO DOWNTOWN, CA US",4/7/04,0,0,67,47
"SAN FRANCISCO DOWNTOWN, CA US",4/8/04,0,0,63,49
"SAN FRANCISCO DOWNTOWN, CA US",4/9/04,0,0,68,47
"SAN FRANCISCO DOWNTOWN, CA US",4/10/04,0,0,67,46
"SAN FRANCISCO DOWNTOWN, CA US",4/11/04,0,0,59,47
"SAN FRANCISCO DOWNTOWN, CA US",4/12/04,0,0,59,50
"SAN FRANCISCO DOWNTOWN, CA US",4/13/04,0,0,61,48
"SAN FRANCISCO DOWNTOWN, CA US",4/14/04,0.01,0,62,51
"SAN FRANCISCO DOWNTOWN, CA US",4/15/04,0,0,58,48
"SAN FRANCISCO DOWNTOWN, CA US",4/16/04,0,0,59,47
"SAN FRANCISCO DOWNTOWN, CA US",4/17/04,0,0,59,48
"SAN FRANCISCO DOWNTOWN, CA US",4/18/04,0.01,0,57,49
"SAN FRANCISCO DOWNTOWN, CA US",4/19/04,0.01,0,64,50
"SAN FRANCISCO DOWNTOWN, CA US",4/20/04,0.05,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",4/21/04,0.04,0,59,50
"SAN FRANCISCO DOWNTOWN, CA US",4/22/04,0,0,75,47
"SAN FRANCISCO DOWNTOWN, CA US",4/23/04,0,0,77,53
"SAN FRANCISCO DOWNTOWN, CA US",4/24/04,0,0,80,52
"SAN FRANCISCO DOWNTOWN, CA US",4/25/04,0,0,88,57
"SAN FRANCISCO DOWNTOWN, CA US",4/26/04,0,0,91,62
"SAN FRANCISCO DOWNTOWN, CA US",4/27/04,0,0,86,54
"SAN FRANCISCO DOWNTOWN, CA US",4/28/04,0,0,69,53
"SAN FRANCISCO DOWNTOWN, CA US",4/29/04,0,0,77,53
"SAN FRANCISCO DOWNTOWN, CA US",4/30/04,0,0,62,50
"SAN FRANCISCO DOWNTOWN, CA US",5/1/04,0,,66,50
"SAN FRANCISCO DOWNTOWN, CA US",5/2/04,0,,80,52
"SAN FRANCISCO DOWNTOWN, CA US",5/3/04,0,,64,54
"SAN FRANCISCO DOWNTOWN, CA US",5/4/04,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",5/5/04,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",5/6/04,0,,65,51
"SAN FRANCISCO DOWNTOWN, CA US",5/7/04,0,,67,55
"SAN FRANCISCO DOWNTOWN, CA US",5/8/04,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",5/9/04,0,,66,52
"SAN FRANCISCO DOWNTOWN, CA US",5/10/04,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",5/11/04,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",5/12/04,0,,66,49
"SAN FRANCISCO DOWNTOWN, CA US",5/13/04,0,,65,49
"SAN FRANCISCO DOWNTOWN, CA US",5/14/04,0,,65,50
"SAN FRANCISCO DOWNTOWN, CA US",5/15/04,0,,63,50
"SAN FRANCISCO DOWNTOWN, CA US",5/16/04,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",5/17/04,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",5/18/04,0,,61,52
"SAN FRANCISCO DOWNTOWN, CA US",5/19/04,0,,62,50
"SAN FRANCISCO DOWNTOWN, CA US",5/20/04,0,,61,51
"SAN FRANCISCO DOWNTOWN, CA US",5/21/04,0,,60,52
"SAN FRANCISCO DOWNTOWN, CA US",5/22/04,0,,63,52
"SAN FRANCISCO DOWNTOWN, CA US",5/23/04,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",5/24/04,0,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",5/25/04,0,,66,53
"SAN FRANCISCO DOWNTOWN, CA US",5/26/04,0,,65,56
"SAN FRANCISCO DOWNTOWN, CA US",5/27/04,0,,63,56
"SAN FRANCISCO DOWNTOWN, CA US",5/28/04,0.12,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",5/29/04,0,,66,53
"SAN FRANCISCO DOWNTOWN, CA US",5/30/04,0,,68,51
"SAN FRANCISCO DOWNTOWN, CA US",5/31/04,0,,68,53
"SAN FRANCISCO DOWNTOWN, CA US",6/1/04,0,0,71,52
"SAN FRANCISCO DOWNTOWN, CA US",6/2/04,0,0,67,52
"SAN FRANCISCO DOWNTOWN, CA US",6/3/04,0,0,61,51
"SAN FRANCISCO DOWNTOWN, CA US",6/4/04,0,0,59,51
"SAN FRANCISCO DOWNTOWN, CA US",6/5/04,0,0,57,52
"SAN FRANCISCO DOWNTOWN, CA US",6/6/04,0,0,67,53
"SAN FRANCISCO DOWNTOWN, CA US",6/7/04,0,0,63,51
"SAN FRANCISCO DOWNTOWN, CA US",6/8/04,0,0,61,51
"SAN FRANCISCO DOWNTOWN, CA US",6/9/04,0,0,63,51
"SAN FRANCISCO DOWNTOWN, CA US",6/10/04,0,0,61,51
"SAN FRANCISCO DOWNTOWN, CA US",6/11/04,0,0,63,50
"SAN FRANCISCO DOWNTOWN, CA US",6/12/04,0,0,65,51
"SAN FRANCISCO DOWNTOWN, CA US",6/13/04,0,0,68,52
"SAN FRANCISCO DOWNTOWN, CA US",6/14/04,0,0,71,53
"SAN FRANCISCO DOWNTOWN, CA US",6/15/04,0,0,72,54
"SAN FRANCISCO DOWNTOWN, CA US",6/16/04,0,0,66,54
"SAN FRANCISCO DOWNTOWN, CA US",6/17/04,0,0,65,55
"SAN FRANCISCO DOWNTOWN, CA US",6/18/04,0,0,65,57
"SAN FRANCISCO DOWNTOWN, CA US",6/19/04,0,0,62,55
"SAN FRANCISCO DOWNTOWN, CA US",6/20/04,0,0,59,52
"SAN FRANCISCO DOWNTOWN, CA US",6/21/04,0,0,64,52
"SAN FRANCISCO DOWNTOWN, CA US",6/22/04,0,0,63,52
"SAN FRANCISCO DOWNTOWN, CA US",6/23/04,0,0,64,54
"SAN FRANCISCO DOWNTOWN, CA US",6/24/04,0,0,64,54
"SAN FRANCISCO DOWNTOWN, CA US",6/25/04,0,0,70,53
"SAN FRANCISCO DOWNTOWN, CA US",6/26/04,0,0,68,54
"SAN FRANCISCO DOWNTOWN, CA US",6/27/04,0,0,71,54
"SAN FRANCISCO DOWNTOWN, CA US",6/28/04,0,0,68,54
"SAN FRANCISCO DOWNTOWN, CA US",6/29/04,0,0,67,57
"SAN FRANCISCO DOWNTOWN, CA US",6/30/04,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",7/1/04,0,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",7/2/04,0,0,66,54
"SAN FRANCISCO DOWNTOWN, CA US",7/3/04,0,0,64,53
"SAN FRANCISCO DOWNTOWN, CA US",7/4/04,0,0,66,54
"SAN FRANCISCO DOWNTOWN, CA US",7/5/04,0,0,65,55
"SAN FRANCISCO DOWNTOWN, CA US",7/6/04,0,0,64,54
"SAN FRANCISCO DOWNTOWN, CA US",7/7/04,0,0,68,55
"SAN FRANCISCO DOWNTOWN, CA US",7/8/04,0,0,66,58
"SAN FRANCISCO DOWNTOWN, CA US",7/9/04,0,0,64,53
"SAN FRANCISCO DOWNTOWN, CA US",7/10/04,0,0,69,54
"SAN FRANCISCO DOWNTOWN, CA US",7/11/04,0,0,64,53
"SAN FRANCISCO DOWNTOWN, CA US",7/12/04,0,0,64,53
"SAN FRANCISCO DOWNTOWN, CA US",7/13/04,0,0,64,56
"SAN FRANCISCO DOWNTOWN, CA US",7/14/04,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",7/15/04,0,0,67,55
"SAN FRANCISCO DOWNTOWN, CA US",7/16/04,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",7/17/04,0,0,68,54
"SAN FRANCISCO DOWNTOWN, CA US",7/18/04,0,0,68,59
"SAN FRANCISCO DOWNTOWN, CA US",7/19/04,0,0,70,59
"SAN FRANCISCO DOWNTOWN, CA US",7/20/04,0,0,66,58
"SAN FRANCISCO DOWNTOWN, CA US",7/21/04,0,0,73,57
"SAN FRANCISCO DOWNTOWN, CA US",7/22/04,0,0,66,56
"SAN FRANCISCO DOWNTOWN, CA US",7/23/04,0,0,68,54
"SAN FRANCISCO DOWNTOWN, CA US",7/24/04,0,0,70,58
"SAN FRANCISCO DOWNTOWN, CA US",7/25/04,0,0,66,57
"SAN FRANCISCO DOWNTOWN, CA US",7/26/04,0,0,65,55
"SAN FRANCISCO DOWNTOWN, CA US",7/27/04,0,0,64,56
"SAN FRANCISCO DOWNTOWN, CA US",7/28/04,0,0,67,56
"SAN FRANCISCO DOWNTOWN, CA US",7/29/04,0,0,63,56
"SAN FRANCISCO DOWNTOWN, CA US",7/30/04,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",7/31/04,0,0,63,55
"SAN FRANCISCO DOWNTOWN, CA US",8/1/04,0.01,,63,56
"SAN FRANCISCO DOWNTOWN, CA US",8/2/04,0.02,,64,57
"SAN FRANCISCO DOWNTOWN, CA US",8/3/04,0,,65,56
"SAN FRANCISCO DOWNTOWN, CA US",8/4/04,0,,65,56
"SAN FRANCISCO DOWNTOWN, CA US",8/5/04,0,,68,56
"SAN FRANCISCO DOWNTOWN, CA US",8/6/04,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",8/7/04,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",8/8/04,0,,69,56
"SAN FRANCISCO DOWNTOWN, CA US",8/9/04,0,,65,57
"SAN FRANCISCO DOWNTOWN, CA US",8/10/04,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",8/11/04,0,,67,55
"SAN FRANCISCO DOWNTOWN, CA US",8/12/04,0,,65,56
"SAN FRANCISCO DOWNTOWN, CA US",8/13/04,0,,67,57
"SAN FRANCISCO DOWNTOWN, CA US",8/14/04,0,,62,58
"SAN FRANCISCO DOWNTOWN, CA US",8/15/04,0,,66,56
"SAN FRANCISCO DOWNTOWN, CA US",8/16/04,0,,66,56
"SAN FRANCISCO DOWNTOWN, CA US",8/17/04,0,,70,57
"SAN FRANCISCO DOWNTOWN, CA US",8/18/04,0,,70,56
"SAN FRANCISCO DOWNTOWN, CA US",8/19/04,0,,64,56
"SAN FRANCISCO DOWNTOWN, CA US",8/20/04,0,,70,58
"SAN FRANCISCO DOWNTOWN, CA US",8/21/04,0,,68,58
"SAN FRANCISCO DOWNTOWN, CA US",8/22/04,0,,69,60
"SAN FRANCISCO DOWNTOWN, CA US",8/23/04,0.02,,65,58
"SAN FRANCISCO DOWNTOWN, CA US",8/24/04,0,,65,58
"SAN FRANCISCO DOWNTOWN, CA US",8/25/04,0,,69,58
"SAN FRANCISCO DOWNTOWN, CA US",8/26/04,0,,74,59
"SAN FRANCISCO DOWNTOWN, CA US",8/27/04,0,,90,60
"SAN FRANCISCO DOWNTOWN, CA US",8/28/04,0,,88,57
"SAN FRANCISCO DOWNTOWN, CA US",8/29/04,0,,68,56
"SAN FRANCISCO DOWNTOWN, CA US",8/30/04,0,,67,58
"SAN FRANCISCO DOWNTOWN, CA US",8/31/04,0,,70,59
"SAN FRANCISCO DOWNTOWN, CA US",9/1/04,0,,66,60
"SAN FRANCISCO DOWNTOWN, CA US",9/2/04,0,,72,56
"SAN FRANCISCO DOWNTOWN, CA US",9/3/04,0,,84,56
"SAN FRANCISCO DOWNTOWN, CA US",9/4/04,0,,88,63
"SAN FRANCISCO DOWNTOWN, CA US",9/5/04,0,,96,62
"SAN FRANCISCO DOWNTOWN, CA US",9/6/04,0,,87,64
"SAN FRANCISCO DOWNTOWN, CA US",9/7/04,0,,85,59
"SAN FRANCISCO DOWNTOWN, CA US",9/8/04,0,,84,60
"SAN FRANCISCO DOWNTOWN, CA US",9/9/04,0,,73,58
"SAN FRANCISCO DOWNTOWN, CA US",9/10/04,0,,69,66
"SAN FRANCISCO DOWNTOWN, CA US",9/11/04,0,,71,56
"SAN FRANCISCO DOWNTOWN, CA US",9/12/04,0,,66,56
"SAN FRANCISCO DOWNTOWN, CA US",9/13/04,0,,69,56
"SAN FRANCISCO DOWNTOWN, CA US",9/14/04,0,,78,56
"SAN FRANCISCO DOWNTOWN, CA US",9/15/04,0,,77,57
"SAN FRANCISCO DOWNTOWN, CA US",9/16/04,0,,70,57
"SAN FRANCISCO DOWNTOWN, CA US",9/17/04,0,,68,56
"SAN FRANCISCO DOWNTOWN, CA US",9/18/04,0,,63,55
"SAN FRANCISCO DOWNTOWN, CA US",9/19/04,0.04,,64,54
"SAN FRANCISCO DOWNTOWN, CA US",9/20/04,0,,69,52
"SAN FRANCISCO DOWNTOWN, CA US",9/21/04,0,,76,54
"SAN FRANCISCO DOWNTOWN, CA US",9/22/04,0,,77,54
"SAN FRANCISCO DOWNTOWN, CA US",9/23/04,0,,85,53
"SAN FRANCISCO DOWNTOWN, CA US",9/24/04,0,,79,53
"SAN FRANCISCO DOWNTOWN, CA US",9/25/04,0,,61,53
"SAN FRANCISCO DOWNTOWN, CA US",9/26/04,0,,70,52
"SAN FRANCISCO DOWNTOWN, CA US",9/27/04,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",9/28/04,0,,61,55
"SAN FRANCISCO DOWNTOWN, CA US",9/29/04,0,,61,55
"SAN FRANCISCO DOWNTOWN, CA US",9/30/04,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",10/1/04,0,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",10/2/04,0,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",10/3/04,0,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",10/4/04,0,,61,54
"SAN FRANCISCO DOWNTOWN, CA US",10/5/04,0,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",10/6/04,0,,71,54
"SAN FRANCISCO DOWNTOWN, CA US",10/7/04,0,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",10/8/04,0,,70,53
"SAN FRANCISCO DOWNTOWN, CA US",10/9/04,0,,69,54
"SAN FRANCISCO DOWNTOWN, CA US",10/10/04,0,,73,51
"SAN FRANCISCO DOWNTOWN, CA US",10/11/04,0,,86,59
"SAN FRANCISCO DOWNTOWN, CA US",10/12/04,0,,87,65
"SAN FRANCISCO DOWNTOWN, CA US",10/13/04,0,,93,62
"SAN FRANCISCO DOWNTOWN, CA US",10/14/04,0,,77,55
"SAN FRANCISCO DOWNTOWN, CA US",10/15/04,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",10/16/04,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",10/17/04,0.21,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",10/18/04,0,,64,52
"SAN FRANCISCO DOWNTOWN, CA US",10/19/04,1.09,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",10/20/04,0.09,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",10/21/04,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",10/22/04,0,,64,52
"SAN FRANCISCO DOWNTOWN, CA US",10/23/04,0.16,,61,54
"SAN FRANCISCO DOWNTOWN, CA US",10/24/04,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",10/25/04,0.05,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",10/26/04,1.02,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",10/27/04,0,,62,49
"SAN FRANCISCO DOWNTOWN, CA US",10/28/04,0,,61,49
"SAN FRANCISCO DOWNTOWN, CA US",10/29/04,0,,67,52
"SAN FRANCISCO DOWNTOWN, CA US",10/30/04,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",10/31/04,0,,69,52
"SAN FRANCISCO DOWNTOWN, CA US",11/1/04,0,,71,54
"SAN FRANCISCO DOWNTOWN, CA US",11/2/04,0,,71,52
"SAN FRANCISCO DOWNTOWN, CA US",11/3/04,0.13,,59,49
"SAN FRANCISCO DOWNTOWN, CA US",11/4/04,0.21,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",11/5/04,0,,66,50
"SAN FRANCISCO DOWNTOWN, CA US",11/6/04,0,,62,50
"SAN FRANCISCO DOWNTOWN, CA US",11/7/04,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",11/8/04,0,,57,51
"SAN FRANCISCO DOWNTOWN, CA US",11/9/04,0.01,,61,52
"SAN FRANCISCO DOWNTOWN, CA US",11/10/04,0.48,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",11/11/04,0.77,,60,54
"SAN FRANCISCO DOWNTOWN, CA US",11/12/04,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",11/13/04,0,,69,52
"SAN FRANCISCO DOWNTOWN, CA US",11/14/04,0,,67,51
"SAN FRANCISCO DOWNTOWN, CA US",11/15/04,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",11/16/04,0,,66,53
"SAN FRANCISCO DOWNTOWN, CA US",11/17/04,0,,69,52
"SAN FRANCISCO DOWNTOWN, CA US",11/18/04,0,,61,51
"SAN FRANCISCO DOWNTOWN, CA US",11/19/04,0,,62,50
"SAN FRANCISCO DOWNTOWN, CA US",11/20/04,0,,67,47
"SAN FRANCISCO DOWNTOWN, CA US",11/21/04,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",11/22/04,0,,68,48
"SAN FRANCISCO DOWNTOWN, CA US",11/23/04,0,,64,47
"SAN FRANCISCO DOWNTOWN, CA US",11/24/04,0,,66,48
"SAN FRANCISCO DOWNTOWN, CA US",11/25/04,0.02,,58,51
"SAN FRANCISCO DOWNTOWN, CA US",11/26/04,0.03,,62,49
"SAN FRANCISCO DOWNTOWN, CA US",11/27/04,0.42,,61,51
"SAN FRANCISCO DOWNTOWN, CA US",11/28/04,0,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",11/29/04,0,,56,44
"SAN FRANCISCO DOWNTOWN, CA US",11/30/04,0,,56,41
"SAN FRANCISCO DOWNTOWN, CA US",12/1/04,0,,59,42
"SAN FRANCISCO DOWNTOWN, CA US",12/2/04,0,,60,44
"SAN FRANCISCO DOWNTOWN, CA US",12/3/04,0,,62,44
"SAN FRANCISCO DOWNTOWN, CA US",12/4/04,0,,55,42
"SAN FRANCISCO DOWNTOWN, CA US",12/5/04,0,,59,44
"SAN FRANCISCO DOWNTOWN, CA US",12/6/04,0.27,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",12/7/04,0.81,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",12/8/04,1.47,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",12/9/04,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",12/10/04,0,,65,51
"SAN FRANCISCO DOWNTOWN, CA US",12/11/04,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",12/12/04,0,,58,51
"SAN FRANCISCO DOWNTOWN, CA US",12/13/04,0,,64,52
"SAN FRANCISCO DOWNTOWN, CA US",12/14/04,0,,58,52
"SAN FRANCISCO DOWNTOWN, CA US",12/15/04,0,,64,49
"SAN FRANCISCO DOWNTOWN, CA US",12/16/04,0,,64,49
"SAN FRANCISCO DOWNTOWN, CA US",12/17/04,0,,67,47
"SAN FRANCISCO DOWNTOWN, CA US",12/18/04,0,,65,46
"SAN FRANCISCO DOWNTOWN, CA US",12/19/04,0,,58,44
"SAN FRANCISCO DOWNTOWN, CA US",12/20/04,0,,53,43
"SAN FRANCISCO DOWNTOWN, CA US",12/21/04,0,,69,43
"SAN FRANCISCO DOWNTOWN, CA US",12/22/04,0,,61,49
"SAN FRANCISCO DOWNTOWN, CA US",12/23/04,0,,66,50
"SAN FRANCISCO DOWNTOWN, CA US",12/24/04,0,,61,45
"SAN FRANCISCO DOWNTOWN, CA US",12/25/04,0,,56,41
"SAN FRANCISCO DOWNTOWN, CA US",12/26/04,0.84,,54,49
"SAN FRANCISCO DOWNTOWN, CA US",12/27/04,2.61,,52,46
"SAN FRANCISCO DOWNTOWN, CA US",12/28/04,0.31,,53,46
"SAN FRANCISCO DOWNTOWN, CA US",12/29/04,0.65,,55,48
"SAN FRANCISCO DOWNTOWN, CA US",12/30/04,0.6,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",12/31/04,0.42,,56,46
"SAN FRANCISCO DOWNTOWN, CA US",1/1/05,0.37,0,54,45
"SAN FRANCISCO DOWNTOWN, CA US",1/2/05,0.93,0,47,46
"SAN FRANCISCO DOWNTOWN, CA US",1/3/05,0.03,0,54,44
"SAN FRANCISCO DOWNTOWN, CA US",1/4/05,0.04,0,53,44
"SAN FRANCISCO DOWNTOWN, CA US",1/5/05,0.03,0,51,46
"SAN FRANCISCO DOWNTOWN, CA US",1/6/05,0,0,56,45
"SAN FRANCISCO DOWNTOWN, CA US",1/7/05,0.7,0,55,47
"SAN FRANCISCO DOWNTOWN, CA US",1/8/05,1.13,0,51,47
"SAN FRANCISCO DOWNTOWN, CA US",1/9/05,0.01,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",1/10/05,0.5,0,57,46
"SAN FRANCISCO DOWNTOWN, CA US",1/11/05,0.31,0,55,44
